mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	2	1	Db.V(+9)	Db	I		V(+9)	V			+9				M	0	0	-4, 0, -3	-2	-4	-4	0	32	0.0	0.0	4.0	0.0
3	3	0	0	2/2	2	1	VM7(b109){	Db	I		VM7(b109)	V	M	7	b109			{	MM7	0	0	-4, 0, -3, 1	-7, -2	-4	-4	2	9	0.18181818181818182	0.25	1.125	0.18181818181818182
3	3	1/2	1/2	2/2	2	1	V7(+9)	Db	I		V7(+9)	V		7	+9				Mm7	0	0	-4, 0, -3, -6	-2	-4	-4	0	10	0.0	0.0	1.375	0.0
4	4	0	0	2/2	2	1	I6(+6)	Db	I		I6(+6)	I		6	+6				M	0	0	-1, -4, -5	-2	-5	-1	0	11	0.0	0.0	1.375	0.0
4	4	1/2	1/2	2/2	2	1	ii(#74b2)	Db	I		ii(#74b2)	ii			#74b2				m	0	0	-8, -4, -2	2	-3	-8	0	8	0.0	0.0	1.0	0.0
4	4	7/8	7/8	2/2	2	1	ii(4)	Db	I		ii(4)	ii			4				m	0	0	-3, -4, -2		-3	-3	0	3	0.0	0.0	0.375	0.0
5	5	0	0	2/2	2	1	I(+6b2)	Db	I		I(+6b2)	I			+6b2				M	0	0	-10, -1, -4	-2	-5	-10	0	9	0.0	0.0	1.5	0.0
5	5	1/2	1/2	2/2	2	1	I(+9+6)	Db	I		I(+9+6)	I			+9+6				M	0	0	-5, -1, -4	-3, -2	-5	-5	0	10	0.0	0.0	1.375	0.0
6	6	0	0	2/2	2	1	I(+6b2)	Db	I		I(+6b2)	I			+6b2				M	0	0	-10, -1, -4	-2	-5	-10	0	9	0.0	0.0	1.5	0.0
6	6	1/2	1/2	2/2	2	1	I(+6)	Db	I		I(+6)	I			+6				M	0	0	-5, -1, -4	-2	-5	-5	1	9	0.1	0.125	1.375	0.08333333333333333
7	7	0	0	2/2	2	1	#iv6(#10)	Db	I		#iv6(#10)	#iv		6	#10				m	0	0	-2, 2, 1	5	1	-2	0	3	0.0	0.0	0.75	0.0
7	7	1/4	1/4	2/2	2	1	I+64	Db	I		I+64	I	+	64					+	0	0	3, -5, -1		-5	3	0	6	0.0	0.0	0.75	0.0
7	7	5/8	5/8	2/2	2	1	IV+6	Db	I		IV+6	IV	+	6					+	0	0	-2, 2, -6		-6	-2	0	6	0.0	0.0	0.75	0.0
8	8	0	0	2/2	2	1	ii	Db	I		ii	ii							m	0	0	-3, -6, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
8	8	1/4	1/4	2/2	2	1	ii6(b9)	Db	I		ii6(b9)	ii		6	b9				m	0	0	-6, -2, -3	-8	-3	-6	2	5	0.2857142857142857	0.125	0.875	0.125
8	8	1/2	1/2	2/2	2	1	V43/iii	Db	I		V43/iii	V		43		iii			Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.0	0.0
8	8	3/4	3/4	2/2	2	1	ii6(b9)	Db	I		ii6(b9)	ii		6	b9				m	0	0	-6, -2, -3	-8	-3	-6	2	5	0.2857142857142857	0.125	0.875	0.125
9	9	0	0	2/2	2	1	V43/iii	Db	I		V43/iii	V		43		iii			Mm7	0	0	1, -2, 0, 4		0	1	2	4	0.3333333333333333	0.25	1.0	0.2
9	9	1/2	1/2	2/2	2	1	#IM7(+8)	Db	I		#IM7(+8)	#I	M	7	+8				MM7	0	0	2, 6, 3, 7	-5	2	2	3	4	0.42857142857142855	0.75	1.25	0.375
10	10	0	0	3/2	2	1	#V+6(+##11)|HC}{	Db	I		#V+6(+##11)	#V	+	6	+##11		HC	}{	+	0	0	7, 11, 3	9	3	7	4	4	0.5	0.25	1.0	0.2
10	10	1/2	1/2	3/2	2	1	vi7(b9)	Db	I		vi7(b9)	vi		7	b9				mm7	0	0	-2, -5, -1, -4	-7	-2	-2	5	4	0.5555555555555556	0.5	0.25	0.6666666666666666
10	10	1	1	3/2	2	1	ii65(b9)	Db	I		ii65(b9)	ii		65	b9				mm7	0	0	-6, -2, -5, -3	-8	-3	-6	5	4	0.5555555555555556	0.5	0.25	0.6666666666666666
11	11	0	0	2/2	2	1	V64(+#13)/iii	Db	I		V64(+#13)/iii	V		64	+#13	iii			M	0	0	1, 0, 4	3	0	1	0	28	0.0	0.0	4.0	0.0
12	12	0	0	2/2	2	1	ii6(+13)	Db	I		ii6(+13)	ii		6	+13				m	0	0	-6, -2, -3	0	-3	-6	1	5	0.16666666666666666	0.041666666666666664	0.9583333333333334	0.041666666666666664
12	12	1/4	1/4	2/2	2	1	V64(+#13)/iii	Db	I		V64(+#13)/iii	V		64	+#13	iii			M	0	0	1, 0, 4	3	0	1	0	24	0.0	0.0	3.0	0.0
13	13	0	0	2/2	2	1	V43(+9)/ii	Db	I		V43(+9)/ii	V		43	+9	ii			Mm7	0	0	-1, -4, -2, 2	-7	-2	-1	2	4	0.3333333333333333	0.20833333333333334	0.7916666666666666	0.20833333333333334
